Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Booking Date,TimeZone,Main Currency,Main Amount,Record Type,Payment Currency,Received (PC),Authorised (PC),Captured (PC),Settlement Currency,Payable (SC),Commission (SC),Markup (SC),Scheme Fees (SC),Interchange (SC),Processing Fee Currency,Processing Fee (FC),User Name,Payment Method Variant,Modification Merchant Reference,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10
AffiniPayLLC,AffiniPayLLCMP,853640071573899C,01J6wWO3IeV4Pu4NMO6F2A-3Fnr1QQR8N9jO4jVyfaDyw-4jrQla8ZSAfgQT1wpGPf7G,visa,2022-01-17 23:27:01,PST,USD,20.02,Expired,USD,0.00,-20.02,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883640071583751A,01J6wWO3IeV4Pu4NMO6F2A-3Fnr1QQR8N9jO4jVyfaDyw-3FBODmCHkyOPRtISQtnavD,visa,2022-01-17 23:27:30,PST,USD,20.02,Expired,USD,0.00,-20.02,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863640071594393A,01J6wWO3IeV4Pu4NMO6F2A-3Fnr1QQR8N9jO4jVyfaDyw-1rcGRWwxv6IuPd67fcAYtH,visa,2022-01-17 23:27:30,PST,USD,20.02,Expired,USD,0.00,-20.02,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862640071604251A,01J6wWO3IeV4Pu4NMO6F2A-3Fnr1QQR8N9jO4jVyfaDyw-17BQGiEhAws0qHQp2bQgBO,visa,2022-01-17 23:27:43,PST,USD,20.02,Expired,USD,0.00,-20.02,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862640071626595E,01J6wWO3IeV4Pu4NMO6F2A-3Fnr1QQR8N9jO4jVyfaDyw-22KLqqgPcR0gJwbBCT2I8g,visa,2022-01-17 23:27:58,PST,USD,20.02,Expired,USD,0.00,-20.02,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883640071668834C,01J6wWO3IeV4Pu4NMO6F2A-3Fnr1QQR8N9jO4jVyfaDyw-3TUjspUAvkHvhErNRECfaj,visa,2022-01-17 23:28:43,PST,USD,20.02,Expired,USD,0.00,-20.02,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642490945671H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-78BZz0G0j2dVvuOaIeg4oF,visa,2022-01-17 23:29:05,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642490945671H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-78BZz0G0j2dVvuOaIeg4oF,visa,2022-01-17 23:29:06,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883640071688179J,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-11FVezF1h7zLqvdQWTXuuf,visa,2022-01-17 23:29:12,PST,USD,20.01,Expired,USD,0.00,-20.01,0.00,,,,,,,,,system,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642490957686G,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-4D7eq7EpHmPZBSmGmPq65a,visa,2022-01-17 23:29:17,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642490957686G,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-4D7eq7EpHmPZBSmGmPq65a,visa,2022-01-17 23:29:18,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642490969553H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-4ju8X9SUpvJPrhrz1cQnEx,visa,2022-01-17 23:29:29,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642490969553H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-4ju8X9SUpvJPrhrz1cQnEx,visa,2022-01-17 23:29:29,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,822642490979960H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-74807rhQeHWzj4T0T1iVIO,visa,2022-01-17 23:29:39,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,822642490979960H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-74807rhQeHWzj4T0T1iVIO,visa,2022-01-17 23:29:39,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642490990332K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-7G0vcBWfMCgepmY4lGbkK4,visa,2022-01-17 23:29:50,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642490990332K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-7G0vcBWfMCgepmY4lGbkK4,visa,2022-01-17 23:29:50,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642490945671H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-78BZz0G0j2dVvuOaIeg4oF,visa,2022-01-17 23:29:54,PST,USD,11.00,SentForSettle,USD,0.00,-20.02,11.00,USD,10.88,0.00,0.07,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-78BZz0G0j2dVvuOaIeg4oF-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642490945671H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-78BZz0G0j2dVvuOaIeg4oF,visa,2022-01-17 23:29:55,PST,USD,11.00,SentForRefund,USD,0.00,0.00,-11.00,USD,-11.22,0.22,0.00,0.00,0.00,USD,0.10,ws@Company.AffiniPayLLC,visadebit,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-3vIyJlkzUAgw73ONF6RqwU,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491000830B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-7ickwbOSJFXMtgfyLPcqpR,visa,2022-01-17 23:30:00,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491000830B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-7ickwbOSJFXMtgfyLPcqpR,visa,2022-01-17 23:30:00,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642490957686G,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-4D7eq7EpHmPZBSmGmPq65a,visa,2022-01-17 23:30:10,PST,USD,11.00,SentForSettle,USD,0.00,-20.02,11.00,USD,10.88,0.00,0.07,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-4D7eq7EpHmPZBSmGmPq65a-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491011310K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-2LS7XgCSOO8o5FPZypCPB4,visa,2022-01-17 23:30:11,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491011310K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-2LS7XgCSOO8o5FPZypCPB4,visa,2022-01-17 23:30:11,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491021125K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-3gF4teCQ8T1UI7plQLh8HD,visa,2022-01-17 23:30:21,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491021125K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-3gF4teCQ8T1UI7plQLh8HD,visa,2022-01-17 23:30:22,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491032274A,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-2bmZUkhlQ0LCWRRyfU7laW,visa,2022-01-17 23:30:32,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491032274A,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-2bmZUkhlQ0LCWRRyfU7laW,visa,2022-01-17 23:30:32,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642490990332K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-7G0vcBWfMCgepmY4lGbkK4,visa,2022-01-17 23:30:39,PST,USD,20.02,SentForSettle,USD,0.00,-20.02,20.02,USD,19.85,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-7G0vcBWfMCgepmY4lGbkK4-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491042594B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-69twaLFU9oKehNCbYIkdNZ,visa,2022-01-17 23:30:42,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491042594B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-69twaLFU9oKehNCbYIkdNZ,visa,2022-01-17 23:30:43,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491053031A,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-55tNrOvYEO3eEnEORJzei3,visa,2022-01-17 23:30:53,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491053031A,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-55tNrOvYEO3eEnEORJzei3,visa,2022-01-17 23:30:53,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491063109C,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-3M2NluMSVkIfCRamiwb06e,visa,2022-01-17 23:31:03,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491063109C,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-3M2NluMSVkIfCRamiwb06e,visa,2022-01-17 23:31:03,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491074641H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-23rVTVqRui3LFj8RZLyRSY,visa,2022-01-17 23:31:14,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491074641H,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-23rVTVqRui3LFj8RZLyRSY,visa,2022-01-17 23:31:14,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491085350G,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-1fTNP5vRM0Ocgt8yXB6A5H,visa,2022-01-17 23:31:25,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491085350G,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-1fTNP5vRM0Ocgt8yXB6A5H,visa,2022-01-17 23:31:25,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491096294B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-0foEtNKjFWlRdjvsDjNOsO,visa,2022-01-17 23:31:36,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491096294B,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-0foEtNKjFWlRdjvsDjNOsO,visa,2022-01-17 23:31:36,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491106336J,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-6MXsKrCD8bWTI761DvTUgA,visa,2022-01-17 23:31:46,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491106336J,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-6MXsKrCD8bWTI761DvTUgA,visa,2022-01-17 23:31:46,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491063109C,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-3M2NluMSVkIfCRamiwb06e,visa,2022-01-17 23:31:52,PST,USD,20.02,Cancelled,USD,0.00,-20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642491117405K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-2Q4Mqekllave4kmCJwwdzJ,visa,2022-01-17 23:31:57,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,853642491117405K,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-2Q4Mqekllave4kmCJwwdzJ,visa,2022-01-17 23:31:57,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491085350G,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-1fTNP5vRM0Ocgt8yXB6A5H,visa,2022-01-17 23:32:06,PST,USD,20.02,SentForSettle,USD,0.00,-20.02,20.02,USD,19.85,0.00,0.12,0.02,0.03,,,ws@Company.AffiniPayLLC,visadebit,54pSPX1EqVKuIxoxaHXnzQ-15GYVvKf2hGd3pplvkVO7f-1fTNP5vRM0Ocgt8yXB6A5H-capture,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491128978F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6ftx9qjnS2mjcRCfsTOFHc,visa,2022-01-17 23:32:08,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491128978F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6ftx9qjnS2mjcRCfsTOFHc,visa,2022-01-17 23:32:08,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491129548B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4DhYLxXjnvLGu1bcOMhUk7,visa,2022-01-17 23:32:09,PST,USD,20.02,Received,USD,20.02,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491129548B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4DhYLxXjnvLGu1bcOMhUk7,visa,2022-01-17 23:32:09,PST,USD,20.02,Authorised,USD,-20.02,20.02,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491129315H,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7hVIT694zMsqpr4xBamOWY,visa,2022-01-17 23:32:09,PST,USD,20.03,Received,USD,20.03,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491129315H,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7hVIT694zMsqpr4xBamOWY,visa,2022-01-17 23:32:09,PST,USD,20.03,Authorised,USD,-20.03,20.03,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491130040G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-05Xk2RAB1sXNt06oDvaT3G,visa,2022-01-17 23:32:10,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491130040G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-05Xk2RAB1sXNt06oDvaT3G,visa,2022-01-17 23:32:10,PST,USD,20.01,Refused,USD,-20.01,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491130557B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-56Jy0QcWAP9uewPCNfeE9T,visa,2022-01-17 23:32:10,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491130557B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-56Jy0QcWAP9uewPCNfeE9T,visa,2022-01-17 23:32:10,PST,USD,20.01,Refused,USD,-20.01,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,852642491131005B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ERQuq72u2XVCEv40RPlYr,visa,2022-01-17 23:32:11,PST,USD,21.00,Received,USD,21.00,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,852642491131005B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ERQuq72u2XVCEv40RPlYr,visa,2022-01-17 23:32:11,PST,USD,21.00,Authorised,USD,-21.00,21.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491131997A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3LxBagvbhz4GGlhJVkle3A,visa,2022-01-17 23:32:11,PST,USD,21.00,Received,USD,21.00,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,823642491131997A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3LxBagvbhz4GGlhJVkle3A,visa,2022-01-17 23:32:11,PST,USD,21.00,Authorised,USD,-21.00,21.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491132335A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1aEXUUHoeo2RnbfMHRMX8O,visa,2022-01-17 23:32:12,PST,USD,21.00,Received,USD,21.00,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491132335A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1aEXUUHoeo2RnbfMHRMX8O,visa,2022-01-17 23:32:12,PST,USD,21.00,Authorised,USD,-21.00,21.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491132747G,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-7UjrcgvFtlYmSsktbi2Uq3,visa,2022-01-17 23:32:12,PST,USD,21.00,Received,USD,-21.00,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491133605B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2FsmGk6RvSRqGe43vySkgL,visa,2022-01-17 23:32:13,PST,USD,21.00,Received,USD,21.00,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491133605B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-2FsmGk6RvSRqGe43vySkgL,visa,2022-01-17 23:32:13,PST,USD,21.00,Authorised,USD,-21.00,21.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,882642491133610D,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-67uZGUuo90hsqlgcEfZevE,visa,2022-01-17 23:32:13,PST,USD,11.00,Received,USD,-11.00,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491133349A,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-1ohMNEs7hT4QwhEE3GS2lL,visa,2022-01-17 23:32:13,PST,USD,22.00,Received,USD,-22.00,0.00,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visa,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491134351F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3F5DMBvFdCmLd7tHVHIHCb,visa,2022-01-17 23:32:14,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,862642491134351F,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-3F5DMBvFdCmLd7tHVHIHCb,visa,2022-01-17 23:32:14,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491134762B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq,visa,2022-01-17 23:32:14,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,863642491134762B,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-6eG63cYWDC6EuAQPgjaVUq,visa,2022-01-17 23:32:14,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491135623C,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4V9MDr8jsIwAyJSRx0DBcZ,visa,2022-01-17 23:32:15,PST,USD,20.01,Received,USD,20.01,0.00,0.00,,,,,,,USD,0.10,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
AffiniPayLLC,AffiniPayLLCMP,883642491135623C,76ccSRjOJyM5tDsBq7eKzo-3Fnn1x5KNetYZVB9TaETEP-4V9MDr8jsIwAyJSRx0DBcZ,visa,2022-01-17 23:32:15,PST,USD,20.01,Authorised,USD,-20.01,20.01,0.00,,,,,,,,,ws@Company.AffiniPayLLC,visadebit,,,,,,,,,
